base_name,perc_artificial
img_07356_2023,0.00
img_07359_2023,0.00
img_07365_2023,4.01
img_07297_p04_2023,0.51
img_07374_2023,0.00
img_07376_2023,1.29
img_07297_p03_2023,0.06
img_07367_2023,0.00
img_07381_2023,0.00
img_07373_2023,0.00
img_07385_2023,0.00
img_07378_2023,2.73
img_07370_2023,0.00
img_07380_2023,2.66
img_07383_2023,0.00
img_07387_2023,0.00
img_07386_2023,0.00
img_07397_2023,0.00
img_07390_2023,0.00
img_07401_2023,3.87
img_07398_2023,0.00
img_07406_2023,0.00
img_07384_2023,0.04
img_07393_2023,0.00
img_07335_p02_2023,0.02
img_07403_2023,0.00
img_07405_2023,0.00
img_07407_2023,0.00
img_07363_2023,0.69
img_07409_2023,0.00
img_07412_2023,0.51
img_07411_2023,0.12
img_07360_2023,0.00
img_07419_2023,0.47
img_07420_2023,0.00
img_07379_2023,0.00
img_07423_2023,0.00
img_07410_2023,0.00
img_07415_2023,0.00
img_07417_2023,0.10
img_07428_2023,0.00
img_07436_2023,0.00
img_07432_2023,0.01
img_07377_p02_2023,0.10
img_07377_p01_2023,0.04
img_07322_p02_2023,4.11
img_07416_2023,0.07
img_07425_2023,4.40
img_07430_2023,0.00
img_07433_2023,0.03
img_06495_p01_2023,4.19
img_07322_p05_2023,0.35
img_06495_p04_2023,2.38
img_07322_p08_2023,3.39
img_06495_p06_2023,4.22
img_07322_p07_2023,3.01
img_06495_p02_2023,3.69
img_07322_p03_2023,1.92
img_07335_p01_2023,0.02
img_07322_p06_2023,1.65
img_07322_p04_2023,3.79
img_06495_p05_2023,4.23
img_06495_p03_2023,1.54
img_07442_2023,0.43
img_07443_2023,0.00
img_07448_2023,0.00
img_07437_2023,0.00
img_07446_2023,4.20
img_07441_2023,0.00
img_07451_2023,0.09
img_07453_2023,0.45
img_07455_2023,0.00
img_07447_2023,0.05
img_07461_2023,0.00
img_07460_2023,0.00
img_07440_2023,0.50
img_07472_2023,0.00
img_07394_p02_2023,0.00
img_07464_2023,0.01
img_07476_2023,0.00
img_07475_2023,0.01
img_07467_2023,0.00
img_07471_2023,0.03
img_07465_2023,0.02
img_07439_p02_2023,0.12
img_07339_p03_2023,6.43
img_07477_2023,0.04
img_07394_p01_2023,0.30
img_07473_2023,0.00
img_07339_p01_2023,8.41
img_07339_p05_2023,4.05
img_07449_2023,0.51
img_07339_p02_2023,2.12
img_07468_2023,0.11
img_07439_p01_2023,0.04
img_07482_2023,7.60
img_07478_2023,0.21
img_07489_2023,0.01
img_07470_2023,0.01
img_07339_p06_2023,9.68
img_07479_2023,0.00
img_07499_2023,0.00
img_07339_p04_2023,8.61
img_07486_2023,0.03
img_07493_2023,0.00
img_07490_2023,0.00
img_07481_2023,0.00
img_07495_2023,0.13
img_07510_2023,0.00
img_07502_2023,0.00
img_07484_2023,0.26
img_07456_2023,0.00
img_07501_2023,5.18
img_07505_2023,0.00
img_07513_2023,0.53
img_07508_2023,0.23
img_07514_2023,0.00
img_07469_p02_2023,0.00
img_07469_p04_2023,0.10
img_07494_2023,0.00
img_07516_2023,0.00
img_07520_2023,0.24
img_07524_2023,0.00
img_07509_2023,4.05
img_07515_2023,0.00
img_07469_p03_2023,0.00
img_07518_2023,0.00
img_07503_2023,0.00
img_07529_2023,4.28
img_07491_p01_2023,0.13
img_07530_2023,0.00
img_07536_2023,0.00
img_07534_2023,0.00
img_07532_2023,0.00
img_07521_2023,0.00
img_07522_2023,0.00
img_07542_2023,0.00
img_07543_2023,0.00
img_07469_p01_2023,0.03
img_07545_2023,3.98
img_07531_2023,0.21
img_07540_2023,0.04
img_07544_2023,0.27
img_07491_p02_2023,0.03
img_07539_2023,0.00
img_07556_2023,0.00
img_07554_2023,0.00
img_07557_2023,0.07
img_07547_2023,0.00
img_07506_2023,3.29
img_07553_2023,0.00
img_07551_2023,0.00
img_07561_2023,0.00
img_07562_2023,0.00
img_07565_2023,0.03
img_07533_2023,5.94
img_07570_2023,0.00
img_07576_2023,0.00
img_07559_2023,0.00
img_07577_2023,0.08
img_07566_2023,0.00
img_07585_2023,0.21
img_07578_2023,0.00
img_07588_2023,0.00
img_07586_2023,0.00
img_07581_2023,0.00
img_07591_2023,0.02
img_07596_2023,0.00
img_07599_2023,0.00
img_07593_2023,0.08
img_07584_2023,0.00
img_07607_2023,0.00
img_07590_2023,4.54
img_07555_2023,4.82
img_07608_2023,0.00
img_07604_2023,1.30
img_07580_2023,0.04
img_07606_2023,0.00
img_07617_2023,0.00
img_07615_2023,0.00
img_07620_2023,0.37
img_07622_2023,0.06
img_07619_2023,0.00
img_07621_2023,0.00
img_07597_p01_2023,0.00
img_07597_p02_2023,0.00
img_07618_2023,0.46
img_07609_2023,0.00
img_07574_p01_2023,0.00
img_07610_2023,0.00
img_07625_2023,3.06
img_07517_p01_2023,1.34
img_07611_p02_2023,0.00
img_07517_p02_2023,0.79
img_07634_2023,0.00
img_07517_p04_2023,1.41
img_07640_2023,0.00
img_07574_p03_2023,0.00
img_07632_2023,0.08
img_07638_2023,0.84
img_07631_2023,0.00
img_07642_2023,0.00
img_07611_p01_2023,0.00
img_07635_2023,0.00
img_07637_2023,0.00
img_07647_2023,0.00
img_07650_2023,0.00
img_07517_p03_2023,1.89
img_07645_2023,0.97
img_07574_p02_2023,0.00
img_07646_2023,0.00
img_07652_2023,0.26
img_07665_2023,0.00
img_07651_2023,0.46
img_07526_p02_2023,1.86
img_07653_2023,0.00
img_07603_2023,2.85
img_07672_2023,0.00
img_07671_2023,0.00
img_07528_p03_2023,6.65
img_07667_2023,0.03
img_07677_2023,0.00
img_07679_2023,0.00
img_07670_2023,0.00
img_07675_2023,0.03
img_07528_p04_2023,8.96
img_07528_p01_2023,8.07
img_07669_2023,0.00
img_07689_2023,0.00
img_07683_2023,0.00
img_07655_2023,1.36
img_07680_2023,0.00
img_07686_2023,0.00
img_07693_2023,0.05
img_07695_2023,0.00
img_07696_2023,0.00
img_07676_2023,0.00
img_07702_2023,0.94
img_07706_2023,0.00
img_07699_2023,0.00
img_07700_2023,1.37
img_07704_2023,0.00
img_07717_2023,0.00
img_07713_2023,0.00
img_07715_2023,0.00
img_07710_2023,0.29
img_07711_2023,0.00
img_07682_2023,0.00
img_07716_2023,0.00
img_07685_2023,0.00
img_07526_p03_2023,0.03
img_07726_2023,0.05
img_07734_2023,0.00
img_07728_2023,7.87
img_07731_2023,0.23
img_07729_2023,0.50
img_07721_2023,0.00
img_07730_2023,0.44
img_07741_2023,0.64
img_07727_2023,0.09
img_07735_2023,8.08
img_07747_2023,0.00
img_07732_2023,0.24
img_07745_2023,0.09
img_07755_2023,0.00
img_07749_2023,0.00
img_07748_2023,0.07
img_07752_2023,0.07
img_07751_2023,0.00
img_07759_2023,0.00
img_07740_2023,6.06
img_07736_2023,0.00
img_07756_2023,0.00
img_07762_2023,0.00
img_07765_2023,0.00
img_07754_2023,0.00
img_07714_2023,0.03
img_07708_2023,0.01
img_07761_2023,0.00
img_07743_2023,0.00
img_07764_2023,0.00
img_07768_2023,0.00
img_07656_p03_2023,0.00
img_07771_2023,0.28
img_07526_p04_2023,1.59
img_07780_2023,0.00
img_07656_p01_2023,0.00
img_07737_p01_2023,0.00
img_07775_2023,0.11
img_07526_p01_2023,0.87
img_07781_2023,0.09
img_07795_2023,0.87
img_07766_2023,0.00
img_07737_p02_2023,0.00
img_07656_p05_2023,0.00
img_07796_2023,0.01
img_07797_2023,0.00
img_07794_2023,0.00
img_07778_2023,0.00
img_07770_2023,4.18
img_07656_p04_2023,0.00
img_07792_2023,0.00
img_07791_2023,6.02
img_07779_2023,0.01
img_07783_2023,0.05
img_07802_2023,0.00
img_07808_2023,3.42
img_07814_2023,0.00
img_07805_2023,0.00
img_07819_2023,4.17
img_07813_2023,0.00
img_07820_2023,0.00
img_07823_2023,0.00
img_07784_2023,0.00
img_07760_p01_2023,0.00
img_07821_2023,11.09
img_07787_2023,0.00
img_07831_2023,0.45
img_07810_2023,0.00
img_07829_2023,0.00
img_07817_2023,0.03
img_07806_2023,0.08
img_07833_2023,0.00
img_07803_2023,0.00
img_07837_2023,1.69
img_07836_2023,0.00
img_07656_p02_2023,0.00
img_07822_2023,0.00
img_07842_2023,0.00
img_07841_2023,0.00
img_07844_2023,0.00
img_07839_2023,0.00
img_07843_2023,0.00
img_07846_2023,0.54
img_07840_2023,0.00
img_07834_2023,0.00
img_07800_2023,0.31
img_07858_2023,0.00
img_07838_2023,0.06
img_07855_2023,0.00
img_07856_2023,0.00
img_07863_2023,0.00
img_07854_2023,5.23
img_07866_2023,0.06
img_07859_2023,0.03
img_07865_2023,0.04
img_07760_p02_2023,0.22
img_07860_2023,0.00
img_07873_2023,0.72
img_07848_2023,0.00
img_07871_2023,0.00
img_07870_2023,0.00
img_07868_2023,0.00
img_07869_2023,0.03
img_07875_2023,4.00
img_07872_2023,0.14
img_07876_2023,0.00
img_07880_2023,0.00
img_07883_2023,0.00
img_07890_2023,0.04
img_07893_2023,0.00
img_07889_2023,0.03
img_07891_2023,0.00
img_07896_2023,0.00
img_07903_2023,0.00
img_07902_2023,0.00
img_07888_2023,0.02
img_07807_p02_2023,0.02
img_07906_2023,0.00
img_07915_2023,2.57
img_07877_2023,0.03
img_07899_2023,0.00
img_07918_2023,0.00
img_07912_2023,0.00
img_07917_2023,0.00
img_07928_2023,0.00
img_07923_2023,0.00
img_07929_2023,0.06
img_07885_p01_2023,0.01
img_07914_2023,0.00
img_07932_2023,0.00
img_07897_2023,0.00
img_07931_2023,0.40
img_07937_2023,0.00
img_07935_2023,0.00
img_07942_2023,0.58
img_07940_2023,0.09
img_07939_2023,0.00
img_07938_2023,0.00
img_07916_2023,4.17
img_07946_2023,0.00
img_07949_2023,0.00
img_07879_2023,0.00
img_07943_2023,0.00
img_07952_2023,0.00
img_07933_2023,0.00
img_07947_2023,0.00
img_07954_2023,0.00
img_07885_p02_2023,0.00
img_07956_2023,0.38
img_07963_2023,0.00
img_07958_2023,0.00
img_07960_2023,0.00
img_07959_2023,0.00
img_07966_2023,0.00
img_07967_2023,0.00
img_07936_2023,0.04
img_07785_2023,0.00
img_07969_2023,0.23
img_07948_p01_2023,0.23
img_07913_2023,0.02
img_07922_p02_2023,0.00
img_07828_2023,0.00
img_07968_2023,0.00
img_07922_p01_2023,0.01
img_07922_p03_2023,0.26
img_07955_2023,0.00
img_07962_2023,0.00
img_07975_2023,0.00
img_07977_2023,0.00
img_07980_2023,0.00
img_07983_2023,0.05
img_07987_2023,0.00
img_07922_p04_2023,0.17
img_07886_p01_2023,0.06
img_07986_2023,0.00
img_07886_p04_2023,0.11
img_07974_2023,0.53
img_07990_2023,0.07
img_07989_2023,0.80
img_07994_2023,0.00
img_07991_2023,0.03
img_07997_2023,0.07
img_07996_2023,4.83
img_08000_2023,0.00
img_08003_2023,0.67
img_08001_2023,7.18
img_07982_2023,0.05
img_08010_2023,0.75
img_08007_2023,0.00
img_08009_2023,0.00
img_08012_2023,0.02
img_08016_2023,0.00
img_08017_2023,0.00
img_07953_p02_2023,4.37
img_08008_2023,0.00
img_07948_p02_2023,0.08
img_08011_2023,0.06
img_07886_p03_2023,0.09
img_08021_2023,0.05
img_08018_2023,0.00
img_07886_p02_2023,0.06
img_08019_2023,0.00
img_07953_p03_2023,4.57
img_08013_2023,0.00
img_08020_2023,0.00
img_08025_2023,0.00
img_08026_2023,2.67
img_08024_2023,0.24
img_08032_2023,0.00
img_07961_p02_2023,0.00
img_08030_2023,0.00
img_08022_2023,0.01
img_08029_2023,0.00
img_08034_2023,2.21
img_08023_2023,1.47
img_07978_2023,0.98
img_08038_2023,0.00
img_07953_p04_2023,4.21
img_08036_2023,0.00
img_08046_2023,0.00
img_08047_2023,0.00
img_08044_2023,0.00
img_08043_2023,0.14
img_08033_2023,0.35
img_08049_2023,0.35
img_08042_2023,0.00
img_07961_p04_2023,0.03
img_08054_2023,0.21
img_08055_2023,0.00
img_08053_2023,0.00
img_08045_2023,0.00
img_08057_2023,1.20
img_08050_2023,0.00
img_08028_2023,0.00
img_08059_2023,0.07
img_08052_2023,0.00
img_08063_2023,0.00
img_08051_2023,0.00
img_08048_2023,0.00
img_08065_2023,0.00
img_08056_2023,0.20
img_08067_2023,0.00
img_08073_2023,2.49
img_08071_2023,0.00
img_08070_2023,0.00
img_08072_2023,0.00
img_07961_p01_2023,0.00
img_07961_p03_2023,0.00
img_08058_2023,0.03
img_08066_2023,0.00
img_08078_2023,1.92
img_08062_2023,0.36
img_08077_2023,0.18
img_08061_2023,0.28
img_08083_2023,0.00
img_08039_2023,0.02
img_08069_2023,0.00
img_08075_2023,0.00
img_08041_2023,0.00
img_08074_2023,0.50
img_08081_2023,0.14
img_08086_2023,0.00
img_07965_p01_2023,0.00
img_08006_p04_2023,0.02
img_08088_2023,0.00
img_08006_p03_2023,0.00
img_08084_2023,2.16
img_08006_p02_2023,0.00
img_08076_2023,0.00
img_08085_2023,0.00
img_08093_2023,0.15
img_08097_2023,0.29
img_08099_2023,0.00
img_08096_2023,0.00
img_08103_2023,0.31
img_08100_2023,0.07
img_08098_2023,2.15
img_08102_2023,0.00
img_08104_2023,0.00
img_08101_2023,0.00
img_08109_2023,0.00
img_08111_2023,0.00
img_08006_p01_2023,0.02
img_08106_2023,0.00
img_08107_2023,0.00
img_07965_p05_2023,0.00
img_08094_2023,0.28
img_08122_2023,0.00
img_08114_2023,0.00
img_07965_p03_2023,0.00
img_08120_2023,0.00
img_08110_2023,0.00
img_08115_2023,0.00
img_08126_2023,0.00
img_08124_2023,0.04
img_08112_2023,0.04
img_08123_2023,0.00
img_08127_2023,0.03
img_08128_2023,0.00
img_08140_2023,0.00
img_08134_2023,0.00
img_08131_2023,0.00
img_08138_2023,0.04
img_08137_2023,0.03
img_08116_2023,0.00
img_08117_2023,0.00
img_08145_2023,0.00
img_08142_2023,1.08
img_08146_2023,0.02
img_08135_2023,0.00
img_08095_2023,0.52
img_08143_2023,0.02
img_08154_2023,0.45
img_08151_2023,0.15
img_08108_2023,0.02
img_08147_2023,0.00
img_08156_2023,0.00
img_07965_p04_2023,0.00
img_08148_2023,0.00
img_08155_2023,0.00
img_08139_2023,0.01
img_08141_2023,0.01
img_08087_p04_2023,0.00
img_08152_2023,0.00
img_08087_p02_2023,0.12
img_08149_2023,0.00
img_08150_2023,0.10
img_08157_2023,0.00
img_08125_2023,0.02
img_08164_2023,0.06
img_08160_2023,0.40
img_08087_p03_2023,0.00
img_08144_2023,0.10
img_08176_2023,0.36
img_08169_2023,0.00
img_08087_p01_2023,0.00
img_08170_2023,0.00
img_08165_2023,0.08
img_08163_2023,0.00
img_08181_2023,0.40
img_08166_2023,0.00
img_08175_2023,0.00
img_08184_2023,0.00
img_08171_2023,0.00
img_08180_2023,0.00
img_08173_2023,0.00
img_08179_2023,0.00
img_08191_2023,0.00
img_08185_2023,0.00
img_07965_p02_2023,0.00
img_08182_2023,3.38
img_08187_2023,0.00
img_08193_2023,3.89
img_08197_2023,0.08
img_08178_2023,0.17
img_08198_2023,0.00
img_08192_2023,0.00
img_08188_2023,0.00
img_08190_2023,1.01
img_08132_2023,0.00
img_08205_2023,0.00
img_08207_2023,0.00
img_08208_2023,0.00
img_08203_2023,0.07
img_08200_2023,0.00
img_08211_2023,0.00
img_08210_2023,0.13
img_08215_2023,0.00
img_08209_2023,0.00
img_08204_2023,0.00
img_08206_2023,0.00
img_08194_2023,3.63
img_08221_2023,0.00
img_08220_2023,0.00
img_08212_2023,0.76
img_08219_2023,0.00
img_08218_2023,0.28
img_08196_2023,0.00
img_08214_2023,0.03
img_08224_2023,0.00
img_08225_2023,0.07
img_08223_2023,0.00
img_08199_2023,0.00
img_08230_2023,0.04
img_08228_2023,0.00
img_08233_2023,0.00
img_08234_2023,0.15
img_08231_2023,1.73
img_08239_2023,0.00
img_08229_2023,0.12
img_08216_2023,0.00
img_08244_2023,0.00
img_08246_2023,4.17
img_08241_2023,0.23
img_08243_2023,0.00
img_08240_2023,1.14
img_08242_2023,0.12
img_08232_2023,0.02
img_08245_2023,0.00
img_08248_2023,0.00
img_08253_2023,0.00
img_08254_2023,0.00
img_08217_2023,0.00
img_08237_2023,0.00
img_08252_2023,0.00
img_08189_p01_2023,0.54
img_08251_2023,0.04
img_08250_2023,0.44
img_08258_2023,0.00
img_08249_2023,0.04
img_08257_2023,0.00
img_08261_2023,0.00
img_08263_2023,0.00
img_08262_2023,0.00
img_08267_2023,0.00
img_08268_2023,0.02
img_08276_2023,0.00
img_08255_2023,3.23
img_08275_2023,0.00
img_08259_2023,0.00
img_08271_2023,0.16
img_08264_2023,0.12
img_08277_2023,0.00
img_08279_2023,0.67
img_08256_2023,0.21
img_08278_2023,0.00
img_08274_2023,2.52
img_08272_2023,0.00
img_08283_2023,0.00
img_08282_2023,0.05
img_08189_p02_2023,0.08
img_08281_2023,0.00
img_08290_2023,0.07
img_08288_2023,0.01
img_08295_2023,0.00
img_08189_p03_2023,0.00
img_08304_2023,0.00
img_08294_2023,0.03
img_08300_2023,3.26
img_08299_2023,0.00
img_08280_2023,0.08
img_08202_p01_2023,0.00
img_08308_2023,0.05
img_08298_2023,0.00
img_08297_2023,0.00
img_08303_2023,0.00
img_08236_2023,0.00
img_08310_2023,0.00
img_08315_2023,0.00
img_08317_2023,0.27
img_08311_2023,0.00
img_08202_p02_2023,0.00
img_08302_2023,0.08
img_08322_2023,0.00
img_08318_2023,0.00
img_08314_2023,0.00
img_08320_2023,0.09
img_08312_2023,0.01
img_08324_2023,0.00
img_08325_2023,0.10
img_08332_2023,0.32
img_08319_2023,0.31
img_08331_2023,0.00
img_08326_2023,0.03
img_08334_2023,0.07
img_08292_2023,0.00
img_08309_2023,0.04
img_08337_2023,0.00
img_08328_2023,0.03
img_08329_2023,0.00
img_08333_2023,0.00
img_08313_2023,0.00
img_08342_2023,0.22
img_08343_2023,0.03
img_08323_2023,1.08
img_08338_2023,0.00
img_08341_2023,0.00
img_08340_2023,0.00
img_08335_2023,0.00
img_08349_2023,0.00
img_08348_2023,0.09
img_08336_2023,0.01
img_08351_2023,0.00
img_08350_2023,0.00
img_08347_2023,0.00
img_08344_2023,0.00
img_08339_2023,0.00
img_08355_2023,0.00
img_08368_2023,0.00
img_08367_2023,0.05
img_08359_2023,0.05
img_08358_2023,0.08
img_08363_2023,0.14
img_08356_2023,0.00
img_08366_2023,0.00
img_08364_2023,0.00
img_08357_2023,0.00
img_08371_2023,0.00
img_08373_2023,0.00
img_08362_2023,0.00
img_08321_2023,0.00
img_08361_2023,0.04
img_08370_2023,0.11
img_08375_2023,0.37
img_08372_2023,0.00
img_08374_2023,0.00
img_08381_2023,0.00
img_08383_2023,0.00
img_08365_2023,0.04
img_08388_2023,0.00
img_08376_2023,0.00
img_08382_2023,0.08
img_08390_2023,0.00
img_08386_2023,0.10
img_08379_2023,0.02
img_08393_2023,0.00
img_08392_2023,0.00
img_08378_2023,0.00
img_08391_2023,1.37
img_08406_2023,0.00
img_08399_2023,0.19
img_08397_2023,0.00
img_08402_2023,0.22
img_08394_2023,0.00
img_08401_2023,0.00
img_08410_2023,0.00
img_08400_2023,0.04
img_08408_2023,0.00
img_08396_2023,0.00
img_08389_2023,0.03
img_08407_2023,0.00
img_08354_p01_2023,0.00
img_08404_2023,0.35
img_08398_2023,0.00
img_08412_2023,0.00
img_08418_2023,0.00
img_08405_2023,0.00
img_08414_2023,0.00
img_08395_2023,0.00
img_08424_2023,0.00
img_08420_2023,0.00
img_08425_2023,0.00
img_08380_2023,0.00
img_08427_2023,0.00
img_08428_2023,1.35
img_08354_p02_2023,0.02
img_08430_2023,0.02
img_08429_2023,0.15
img_08433_2023,0.04
img_08422_2023,0.03
img_08432_2023,0.00
img_08435_2023,0.00
img_08409_2023,0.00
img_08436_2023,0.00
img_08439_2023,0.28
img_08438_2023,0.00
img_08441_2023,0.10
img_08440_2023,0.23
img_08431_2023,0.08
img_08444_2023,0.00
img_08434_2023,0.14
img_08442_2023,0.05
img_08449_2023,0.00
img_08448_2023,0.00
img_08450_2023,0.81
img_08452_2023,0.00
img_08454_2023,0.00
img_08415_2023,0.18
img_08455_2023,0.15
img_08419_2023,0.00
img_08453_2023,0.18
img_08457_2023,0.16
img_08460_2023,2.40
img_08416_2023,0.43
img_08458_2023,0.04
img_08468_2023,0.00
img_08470_2023,0.00
img_08469_2023,0.00
img_08426_2023,0.03
img_08471_2023,0.00
img_08447_2023,0.00
img_08474_2023,0.22
img_08459_2023,0.06
img_08473_2023,0.00
img_08461_2023,0.00
img_08466_2023,0.00
img_08477_2023,3.05
img_08476_2023,0.38
img_08446_2023,1.10
img_08488_2023,0.00
img_08484_2023,0.00
img_08482_2023,0.00
img_08475_2023,0.07
img_08464_2023,0.00
img_08487_2023,0.37
img_08445_2023,0.00
img_08483_2023,0.04
img_08463_2023,0.00
img_08492_2023,0.00
img_08485_2023,0.00
img_08490_2023,0.00
img_08489_2023,0.45
img_08486_2023,0.28
img_06799_p01_2023,0.79
img_08462_2023,0.00
img_06799_p02_2023,1.06
img_08478_2023,0.02
img_08479_2023,0.00
img_06799_p06_2023,4.16
img_08493_2023,0.00
img_08481_2023,0.00
img_06799_p13_2023,4.39
img_06799_p15_2023,0.00
img_06799_p12_2023,3.88
img_06799_p16_2023,0.00
img_06799_p08_2023,0.46
img_06799_p11_2023,0.16
img_06799_p07_2023,1.50
img_06799_p09_2023,0.08
img_06799_p21_2023,2.42
img_06799_p22_2023,0.95
img_06799_p10_2023,0.01
img_06799_p20_2023,1.21
img_06799_p24_2023,0.05
img_06799_p17_2023,0.00
img_06799_p23_2023,0.00
img_06799_p18_2023,0.03
img_06799_p19_2023,0.08
img_06799_p31_2023,0.01
img_06799_p32_2023,0.03
img_06799_p25_2023,0.06
img_06799_p33_2023,0.74
img_06799_p27_2023,0.01
img_06799_p26_2023,0.10
img_06799_p29_2023,0.00
img_06799_p41_2023,0.31
img_06799_p42_2023,4.12
img_06799_p28_2023,0.00
img_06799_p34_2023,3.68
img_06799_p43_2023,0.06
img_00019_2024,7.82
img_06799_p38_2023,0.00
img_00004_2024,8.66
img_00018_2024,11.08
img_00005_2024,7.60
img_00008_2024,7.99
img_06799_p30_2023,0.26
img_00003_2024,11.88
img_00009_2024,6.44
img_06799_p40_2023,0.01
img_00007_2024,6.63
img_00016_2024,9.49
img_00010_2024,10.98
img_00017_2024,8.41
img_06799_p39_2023,0.00
img_00006_2024,7.62
img_00015_2024,8.24
img_06799_p45_2023,0.02
img_00002_2024,4.13
img_00014_2024,8.60
img_00021_2024,8.28
img_00024_2024,8.53
img_00001_2024,6.22
img_00026_2024,8.21
img_00020_2024,10.32
img_00034_2024,12.61
img_00025_2024,8.70
img_00032_2024,12.50
img_00023_2024,9.60
img_00033_2024,11.97
img_00028_2024,8.25
img_06799_p35_2023,1.46
img_00022_2024,11.92
img_00041_2024,12.50
img_00040_2024,14.60
img_00036_2024,12.34
img_00042_2024,12.50
img_00037_2024,12.37
img_06799_p36_2023,0.14
img_00035_2024,13.07
img_00044_2024,13.94
img_00049_2024,13.46
img_00039_2024,12.50
img_00048_2024,12.50
img_00046_2024,13.79
img_00043_2024,12.23
img_00050_2024,12.26
img_06799_p37_2023,0.02
img_00056_2024,11.61
img_00058_2024,8.15
img_06799_p44_2023,0.33
img_00047_2024,12.49
img_00031_2024,11.10
img_00029_2024,11.78
img_00062_2024,12.50
img_00053_2024,16.95
img_00061_2024,12.36
img_00059_2024,8.33
img_00045_2024,12.44
img_00063_2024,12.17
img_00054_2024,8.04
img_00030_p02_2024,10.05
img_00055_2024,12.40
img_00067_2024,12.50
img_00060_2024,13.14
img_00052_2024,5.68
img_00070_2024,12.41
img_00030_p01_2024,11.71
img_00071_2024,8.65
img_00069_2024,12.15
img_00013_2024,6.85
img_00057_2024,13.28
img_00030_p03_2024,8.41
img_00077_2024,12.03
img_00068_2024,12.57
img_00075_2024,12.12
img_00065_2024,12.31
img_00078_2024,12.29
img_00011_p03_2024,8.25
img_00079_2024,11.28
img_00080_2024,11.70
img_00072_2024,12.11
img_00081_2024,11.13
img_00084_2024,12.11
img_00085_2024,12.50
img_00064_2024,14.20
img_00051_p01_2024,12.24
img_00073_2024,12.43
img_00076_2024,12.42
img_00051_p02_2024,12.53
img_00011_p02_2024,8.34
img_00092_2024,10.27
img_00011_p01_2024,9.81
img_00086_2024,12.09
img_00038_p04_2024,12.51
img_00074_2024,12.40
img_00038_p01_2024,12.24
img_00082_2024,12.50
img_00089_2024,11.79
img_00088_2024,12.01
img_00095_2024,12.25
img_00096_2024,11.89
img_00000_p04_2024,4.63
img_00097_2024,9.15
img_00091_2024,8.82
img_00083_2024,12.44
img_00102_2024,14.32
img_00099_2024,12.35
img_00103_2024,12.44
img_00104_2024,11.67
img_00093_2024,12.50
img_00100_2024,12.50
img_00111_2024,12.06
img_00090_2024,9.62
img_00106_2024,12.30
img_00038_p02_2024,11.94
img_00113_2024,14.74
img_00094_2024,12.52
img_00000_p01_2024,6.02
img_00116_2024,15.38
img_00038_p03_2024,13.42
img_00110_2024,12.23
img_00107_2024,12.50
img_00117_2024,13.30
img_00118_2024,12.64
img_00000_p02_2024,5.17
img_00101_2024,13.32
img_00012_p04_2024,5.16
img_00112_2024,12.41
img_00012_p03_2024,4.59
img_00119_2024,11.92
img_00108_2024,15.16
img_00123_2024,16.67
img_00122_2024,15.28
img_00115_2024,13.60
img_00109_2024,14.18
img_00126_2024,4.12
img_00121_2024,17.23
img_00129_2024,11.76
img_00132_2024,13.09
img_00105_p02_2024,12.50
img_00105_p01_2024,15.68
img_00125_2024,8.27
img_00137_2024,20.37
img_00133_2024,12.50
img_00135_2024,4.17
img_00138_2024,0.00
img_00127_2024,14.32
img_00142_2024,14.83
img_00134_2024,8.34
img_00141_2024,12.50
img_00120_p01_2024,15.83
img_00120_p02_2024,14.34
img_00087_p02_2024,12.38
img_00124_2024,12.48
img_00087_p01_2024,12.50
img_00087_p03_2024,12.46
img_00139_2024,0.00
img_00143_2024,12.22
img_00000_p03_2024,6.66
img_00144_2024,0.00
img_00131_p01_2024,15.90
img_00150_2024,10.08
img_00087_p04_2024,12.82
img_00012_p02_2024,4.97
img_00140_2024,0.23
img_00148_2024,20.10
img_00012_p06_2024,4.33
img_00147_2024,12.39
img_00152_2024,16.37
img_00114_p02_2024,13.38
img_00131_p02_2024,18.54
img_00155_2024,12.50
img_00012_p05_2024,4.17
img_00012_p01_2024,6.62
img_00128_p02_2024,14.28
img_00128_p01_2024,14.64
img_00114_p03_2024,13.88
img_00158_2024,15.83
img_00114_p01_2024,12.71
img_00151_2024,19.82
img_00114_p04_2024,13.19
img_00162_2024,12.96
img_00156_2024,12.43
img_00159_2024,12.17
img_00157_2024,14.06
img_00163_2024,17.84
img_00172_2024,13.80
img_00167_2024,16.68
img_00145_2024,18.43
img_00170_2024,8.02
img_00171_2024,14.56
img_00149_2024,0.00
img_00174_2024,19.26
img_00165_2024,18.78
img_00160_2024,10.35
img_00146_p01_2024,12.50
img_00146_p02_2024,11.00
img_00178_2024,8.92
img_00136_p01_2024,11.86
img_00169_2024,17.15
img_00130_p04_2024,12.59
img_00182_2024,20.47
img_00180_2024,8.15
img_00164_2024,12.57
img_00175_2024,11.00
img_00183_2024,16.41
img_00166_2024,16.97
img_00185_2024,12.50
img_00179_2024,8.13
img_00181_2024,18.78
img_00130_p02_2024,15.14
img_00136_p02_2024,15.76
img_00176_2024,18.30
img_00173_p01_2024,16.94
img_00173_p02_2024,17.26
img_00168_p02_2024,12.79
img_00187_2024,8.33
img_00130_p01_2024,14.01
img_00189_2024,8.90
img_00130_p03_2024,14.94
img_00191_2024,8.47
img_00194_2024,12.22
img_00066_p05_2024,12.31
img_00168_p01_2024,14.59
img_00198_2024,24.02
